402|Thailand
403|main
404|beneficiary
405|eligible
406|$_37.3_million
407|1988
408|relatively
409|small
410|share
411|$_1.5_billion
412|aide
413|U.S._Trade_Representative_Carla_Hills
414|Lord_Chilver
415|63&#45;year&#45;old
416|chairman
417|English_China_Clays_PLC
418|name
419|nonexecutive
420|director
421|British
422|chemical
423|LTV_Corp.
424|federal
425|bankruptcy
426|court
427|judge
428|agree
429|extend
430|until
431|March_8
432|period
433|steel
434|aerospace
435|energy
436|exclusive
437|right
438|reorganization
439|plan
440|operate
441|chapter
442|11
443|Bankruptcy_Code
444|give
445|protection
446|creditor
447|lawsuit
448|while
449|attempt
450|out
451|pay
452|debt
453|oil
454|production
455|Australia
456|Bass
457|Strait
458|field
459|raise
460|11000
461|barrel
462|day
463|321000
464|launch
465|Whiting
467|end
468|Esso_Australia_Ltd.
469|Exxon_Corp.
470|Broken_Hill_Pty.
471|joint
472|venture
473|Esso
474|start
475|Tuesday
476|output
477|gradually
478|increase
479|reach
480|reserve
481|21_million
482|50_million
483|after
484|Australian
485|government
486|1987
487|30_million
488|free
490|tax
491|Magna_International_Inc.
492|chief
494|officer
495|James_McAlpine
496|resign
497|Frank_Stronach
498|step
499|help
500|automotive&#45;parts
501|manufacturer
502|around
503|Mr._Stronach
504|direct
505|effort
506|reduce
507|overhead
508|curb
509|capital
510|spending
511|satisfactory
512|level
513|profit
514|achieve
515|maintain
516|Magna
517|Stephen_Akerfeldt
518|currently
519|finance
520|succeed
521|Mr._McAlpine
523|expansion
524|leave
525|excess
526|capacity
527|heavy
528|load
529|automotive
530|downturn
531|decline
532|operating
533|each
534|past
535|despite
536|steady
537|growth
538|cut
539|quarterly
540|dividend
541|half
542|Class
543|A
544|wallow
545|below
546|their
547|52&#45;week
548|16.125
549|Canadian
550|dollar
551|&#45;lrb&#45;
552|US$
553|13.73
554|Toronto_Stock_Exchange
555|yesterday
556|close
557|37.5
558|cent
559|C$
560|9.625
561|founder
562|shareholder
563|resign.XX
564|executive
565|last
566|seek
567|unsuccessfully
568|seat
569|Canada
571|analyst
572|want
573|resume
574|influential
575|role
576|run
577|they
578|him
579|cost
580|throughout
581|organization
582|personally
583|restructuring
584|assist
585|Manfred_Gingl
586|could
587|comment
588|pursue
589|consulting
590|career
591|his
592|client
593|art
594|change&#45;ringing
595|peculiar
596|english
597|like
598|English
599|peculiarity
600|unintelligible
601|rest
602|world
603|Dorothy_L._Sayers
604|Nine_Tailors
605|ASLACTON
606|England
607|scene
608|evoke
609|rural
610|loveliest
611|&#58;
612|ancient
613|stone
614|church
615|stand
616|amid
617|sound
618|bell
619|cascade
620|tower
621|call
622|faithful
623|evensong
624|parishioner
625|St._Michael
626|Angels
627|chat
628|door
629|member
630|here
631|always
633|pull
634|rhythmically
635|rope
636|attach
637|same
638|1614
639|also
640|discordant
641|modern
642|note
643|Aslacton
644|ca
645|church&#45;goer
646|enjoy
647|peal
648|cool
649|autumn
650|evening
651|6000
652|Britain
653|set
654|band
655|ringer
656|herald
657|every
658|Sunday
659|morning
660|service
661|only
662|local
663|64&#45;year&#45;old
664|Derek_Hammond
666|elsewhere
667|belong
668|15
669|two
670|octogenarian
671|youngster
672|training
673|drive
674|sometimes&#45;exhausting
675|keep
676|belfry
677|East_Anglia
678|ring
679|scrape
680|Mr._Hammond
681|retire
682|water&#45;authority
683|try
684|train
685|disco
686|dance
687|just
688|drift
689|away
690|worry
691|age
692|flightiness
693|youth
694|diminish
695|rank
696|East
697|Anglian
698|history
699|not
700|side
701|nationwide
702|survey
703|take
704|nearly
705|third
706|longer
707|sunday
708|them
709|easy
710|see
711|why
712|less
713|complicated
715|play
716|tune
717|carillon
718|continental
719|Europe
720|consider
721|childish
722|fit
723|foreigner
724|mind&#45;boggling
725|exercise
726|invent
727|380
728|require
729|physical
730|dexterity
731|weigh
732|ton
733|combine
734|intense
735|mental
736|concentration
737|proper
738|off
739|round
740|highest&#45;pitched
741|lowest
742|simple
743|descend
744|scale
745|larger
746|12
747|then
748|signal
749|begin
750|vary
751|order
752|without
753|alter
754|rhythm
755|variation
756|or
757|can
758|occur
759|rule
760|state
761|memorize
762|pattern
763|know
764|method
765|odd&#45;sounding
766|Kent_Treble_Bob_Major
767|Grandsire_Caters
768|series
769|5000
770|so
771|take.XX
772|hour
773|look
774|Thursday
775|night
776|practice
777|St.
778|Mary
779|Abbot
780|Kensington
781|district
782|London
783|idea
784|involve
785|ten
786|shirt&#45;sleeved
787|circle
788|foot
789|ahead
790|prize&#45;fighter
791|stance
792|disappear
793|through
794|hole
795|ceiling
796|ringing
797|chamber
798|speak
799|snake
800|seem
801|much
802|themselves
803|muffle
804|totally
805|absorb
806|stare
807|straight
808|peripheral
809|vision
810|rope&#45;sight
811|thus
812|above
813|bronze
814|mount
815|wheel
816|swing
817|madly
818|full
819|360
820|degree
821|surprisingly
822|inverted
823|mouth&#45;up
824|position
825|skilled
826|wrist
827|advance
828|retard
829|next
830|swap
831|another
832|following
833|well&#45;known
834|detective&#45;story
835|novelist
836|passion
838|satisfaction
839|mathematical
840|completeness
841|perfection
842|she
843|add
844|fill
845|solemn
846|intoxication
847|intricate
848|ritual
849|faultlessly
850|perform
851|become
852|bit
853|obsession
854|admit
855|Stephanie_Pattenden
856|master
857|St._Mary_Abbot
858|best
859|female
860|usually
861|stay
862|however
863|often
864|think
865|something
866|stick
867|bottom
868|sit
869|well
870|cleric
871|membership
872|Church
873|steadily
874|dwindle
875|strong&#45;willed
876|vicar
877|press
878|equally
879|non&#45;religious
880|attend
881|Two
882|Rev._Jeremy_Hummerstone
883|Great_Torrington
884|Devon
885|get
886|feed
887|entire
888|;
889|promptly
890|picket
891|line
892|protest
893|self&#45;perpetuating
894|club
895|treat
896|sort
897|separate
898|premises
899|Vicar_Hummerstone
900|entirely
901|Great
902|Torrington
903|several
904|whom
905|congregation
906|still
907|enough
908|six
909|eight
910|St._Mary
911|Ilminster
912|Somerset
913|fall
915|follow
916|dust&#45;up
917|attendance
918|W.D._Jones
919|refuse
920|reopen
921|wound
922|C.J.B._Marshall
923|nearby
924|feel
925|fault
926|stair
927|altar
928|crunch
929|bang
930|obvious
931|exit
932|prayer
933|Vicar_Marshall
934|feeling
935|issue
936|since
937|both
938|active
939|bell&#45;ringer
940|himself
941|net
942|draw
943|I
944|hope
945|fuller
946|life
947|Central_Council
948|Church_Bell_Ringers
949|parliament
950|aim
951|improve
952|relation
953|John_C._Baldwin
955|theological
956|college
957|joy
958|shortly
959|publish
960|booklet
961|entitle
962|Bells
963|your
964|Care
965|Mr._Baldwin
966|may
967|priority
968|experience
969|attack
970|greater
971|lack
972|100000
973|bellringer
974|40000
975|need
976|parish
977|inner&#45;city
978|council
979|program
980|attract
981|partly
983|lucky
984|if
985|10
986|bright
987|sign
988|grow
989|male&#45;dominated
990|accept
991|everywhere
992|oldest
993|bell&#45;ringing
994|Ancient_Society
995|College_Youths
996|found
997|1637
998|male&#45;only
999|fact
1000|galling
1001|sole
1002|source
1003|prestigious
1004|St._Paul
1005|Cathedral
1006|Westminster_Abbey
1007|equal&#45;opportunity
1008|suit
1009|extent
1010|surface
1011|summer
1012|letter
1013|Ringing_World
1014|weekly
1015|newspaper
1016|writer
1017|red&#45;blooded
1018|balanced
1019|male
1020|remark
1021|frequency
1022|faint
1023|suggest
1024|settle
1025|back
1026|traditional
1027|tea
1028|meeting
1029|torrent
1031|Solihull
1032|observe
1033|average
1034|quite
1035|lot
1036|desire
1037|badly
1038|dress
1039|decorate
1040|acne
1041|beer&#45;belly
1042|frequently
1043|unwashed
1044|unbearably
1045|flatulent
1046|write
1047|Sheffield
1048|her
1049|60
1050|never
1051|lady
1052|bless
1053|Japan
1054|domestic
1055|car
1056|truck
1057|bus
1058|October
1059|rise
1060|18_%
1061|earlier
1062|500004
1063|record
1064|month
1065|Japan_Automobile_Dealers
1066|Association
1067|strong
1068|year&#45;to&#45;year
1069|21_%
1070|August
1071|12_%
1072|September
1073|monthly
1074|March
1075|compare
1076|previous
1077|inch
1078|0.4_%
1079|passenger
1080|22_%
1081|361376
1082|medium&#45;sized
1083|benefit
1084|price
1085|reduction
1086|arise
1087|introduction
1088|consumption
1089|double
1090|30841
1091|13056
1092|October_1988
1093|Transportation_Department
1094|respond
1095|pressure
1096|safety
1097|advocate
1098|further
1099|light
1100|van
1101|requirement
1103|department
1104|propose
1105|stronger
1106|roof
1107|minivan
1108|1992
1109|model
1110|final
1111|maker
1113|lap&#45;shoulder
1114|belt
1115|rear
1116|already
1117|vehicle
1118|front
1119|Today
1120|Transportation_Secretary_Samuel_Skinner
1121|represent
1122|milestone
1123|ongoing
1124|promote
1125|occupant
1126|extension
1127|front&#45;seat
1128|headrest
1129|long
1130|Big
1131|Three
1132|surprising
1133|Bush
1134|administration
1135|Congress
1136|urge
1137|car&#45;safety
1138|account
1139|one&#45;third
1140|commercial
1141|actually
1142|carry
1143|cargo
1144|therefore
1145|feature
1146|luck
1147|during
1148|Reagan
1149|fairly
1150|systematic
1151|address
1152|Chuck_Hurley
1153|communication
1154|Insurance_Institute
1155|Highway_Safety
1156|regulatory
1157|environment
1158|Sen._John_Danforth
1159|R.
1160|Mo
1161|praise
1162|note.XX
1163|rollover
1164|crash
1165|light&#45;truck
1166|prevent
1167|fatality
1168|minimum
1169|roof&#45;crush
1170|Sen._Danforth
1171|additional
1172|equipment
1173|air
1174|bag
1175|automatic
1176|side&#45;crash
1177|proposal
1178|apply
1179|10000
1180|pound
1181|withstand
1182|1.5
1183|unloaded
1184|weight
1185|test
1186|depress
1187|Detroit
1188|Chrysler
1189|Corp.
1190|rear&#45;seat
1191|lap
1192|shoulder
1193|phase
1194|fully
1195|install
1196|across
1197|Sept._1
1198|1991
1199|deadline
1200|meet
1201|resistance
1202|John_Leinonen
1203|engineer
1204|Ford_Motor_Co.
1205|auto&#45;safety
1206|office
1207|Ford
1208|1982
1209|F&#45;series
1210|Crew
1211|Cab
1212|pickup
1213|1989
1214|Explorer
1215|sport&#45;utility
1216|set.XX
1217|spring
1218|Mr._Leinonen
1219|Argentina
1220|ask
1221|bank
1222|halve
1223|foreign
1224|$_64_billion
1225|third&#45;highest
1226|declaration
1227|Economy_Minister_Nestor_Rapanelli
1228|believe
1229|call.XX
1230|Argentine
1231|stature
1232|Latin
1233|American
1234|little
1235|aspire
1236|50_%
1237|value
1238|external
1239|Mr._Rapanelli
1240|spokesman
1241|Miguel_Alurralde
1242|U.S._Assistant_Treasury_Secretary_David_Mulford
1243|negotiator
1244|Carlos_Carballo
1245|Washington
1246|New_York
1247|week
1248|President_Carlos_Menem
1249|July_8
1250|principal
1251|way
1252|solve
1253|forgive
1254|post
1255|gain
1256|against
1257|currency
1258|buoy
1259|persistent
1260|Japanese
1261|demand
1262|bond
1263|market
1264|sentiment
1265|cautiously
1266|bearish
1267|sluggish
1268|economic
1269|indicator
1270|dealer
1271|underpin
1272|yen
1273|plunge
1274|key
1275|mark
1276|lock
1277|narrow
1278|range
1279|recent
1280|hefty
1281|offset
1282|strength
1283|stalemate
1284|dollar&#45;yen
1285|Tom_Trettien
1286|Banque_Paribas
1287|convince
1288|continue
1289|who
1290|happen
1291|road
1292|investment
1293|erode
1294|late
1295|York
1296|trading
1297|quote
1298|1.8500
1299|1.8415
1300|143.80
1301|142.85
1302|Sterling
1303|$_1.5755
1304|$_1.5805
1305|Tokyo
1306|open
1307|143.93
1308|Wednesday
1309|143
1310|Douglas_Madison
1311|corporate
1312|trader
1313|Bank
1314|America
1315|Los_Angeles
1316|trace
1317|solid
1318|performance
1319|purchase
1320|security
1321|insurance
1322|trust
1323|sense
1324|wave
1325|wait
1326|wing
1327|contend
1329|vitriolic
1330|Sony_Corp.
1331|announcement
1332|Columbia_Pictures_Entertainment_Inc.
1333|temporarily
1334|mollify
1335|forthcoming
1336|maturity
1337|November
1338|10&#45;year
1339|yen&#45;denominated
1340|$_16_billion
1341|prompt
1342|speculation
1343|investor
1344|redeem
1345|diversify
1346|dollar&#45;denominated
1347|instrument
1349|unclear
1350|roll
1351|meanwhile
1352|prospect
1353|lower
1354|spur
1355|buy
1356|institution
1357|point
1358|return
1359|high&#45;yield
1360|Treasury
1361|unabated
1362|recede
1363|again
1364|evidence
1365|slow
1366|economy
1367|cue
1368|Wall_Street
1369|merely
1370|release
1371|purchasing
1372|index
1373|measure
1374|health
1375|manufacture
1376|sector
1377|47.6_%
1378|46_%
1379|forecast
1380|45.3_%
1381|slightly
1382|participant
1383|boost
1384|expectation
1385|50
1386|indicate
1387|expand
1388|manufacturing
1389|minimal
1390|effect
1391|Commodity_Exchange
1392|gold
1393|current
1394|$_374.20
1396|estimate
1397|volume
1398|moderate
1399|3.5_million
1400|Hong_Kong
1401|$_374.19
1402|Boeing_Co.
1403|discuss
1404|regular
1405|supplier
1406|possibly
1407|build
1408|popular
1409|767
1410|twin&#45;jet
1411|discussion
1412|stage
1413|specific
1414|detail
1415|between
1416|Seattle
1417|Kawasaki_Heavy_Industries_Ltd.
1418|Mitsubishi_Heavy_Industries_Ltd.
1419|Fuji_Heavy_Industries_Ltd
1420|section
1421|combined
1422|15_%
1423|aircraft
1424|speculate
1425|contribution
1426|20_%
1427|25_%
1428|Boeing
1429|go
1430|plane
1431|hit
1432|mid&#45;1990
1433|era
1434|frantic
1435|competition
1436|ad
1437|revenue&#45;desperate
1438|magazine
1439|pretty
1440|cozy
1441|advertiser
1442|fawn
1443|article
1444|offer
1445|page
1446|advertorial
1447|space
1448|downright
1449|thumb
1450|nose
1451|Garbage
1452|bill
1453|The_Practical_Journal
1454|Environment
1455|Brooklyn
1456|N.Y.
1457|entrepreneur
1458|Patricia_Poore
1459|make.XX
1460|debut
1461|promise
1462|consumer
1463|scoop
1464|waste
1465|crisis
1466|how&#45;to
1467|piece
1468|topic
1469|backyard
1470|composting
1471|explanatory
1472|essay
1473|thing
1474|flush
1475|toilet
1476|hard&#45;hitting
1477|alleged
1478|environmental
1479|offender
1480|editor
1481|considerable
1482|whirling
1483|rampage
1484|supermarket
1485|aisle
1486|bid
1487|identify
1488|good
1489|guy
1490|bad
1491|boy
1492|In
1493|Dumpster
1494|deem
1495|advertising
1496|standpoint
1497|folk
1498|alienate
1499|would&#45;be
1500|ire
1501|Campbell_Soup
1502|furious
1503|Souper
1504|Combo
1505|microwave
1506|chastise
1507|premiere
1508|column
1509|giant
1510|diagram
1511|arrow
1512|packaging
1513|polystyrene
1514|foam
1515|polyproplene
1516|polyester
1517|film
1518|plastic
1519|item
1521|precisely
1522|create
1523|municipal
1524|landfill
1525|monster
1526|journalistic
1527|garbage
1528|fume
1529|Campbell
1530|contact
1531|opportunity
1532|modification
1533|print
1534|portray
1535|better
1536|term
1537|recyclability
1538|advertise
1539|media
1540|expert
1541|young
1542|Madison_Avenue
1543|big
1544|spender
1545|really
1546|Campbell_Soups
1547|interested
1548|Mike_White
1549|senior
1550|DDB_Needham
1551|economics
1552|publishing
1553|big&#45;time
1554|handful
1555|General_Electric
1556|Adolph_Coors
1557|majority
1558|Waste_Management_Inc.
1559|Bumkins_International
1560|firm
1561|money
1562|rely
1563|haul
1564|Waste
1565|Management
1566|one&#45;time
1567|future
1568|Ms._Poore
1569|publisher
1570|least
1571|initially
1572|subscription
1573|individual
1574|copy
1575|$_2.95
1576|yearly
1577|$_21
1578|course
1579|recycle
1580|Old&#45;House_Journal_Corp.
1581|126000
1582|second
1584|93000
1585|scare
1586|policy
1587|care
1588|important
1589|sleep
1590|bow
1591|take.11
1592|Ad
1593|Notes
1594|INTERPUBLIC_ON_TV
1595|Interpublic_Group
1596|television
1597|programming
1598|operation
1599|supply
1600|4000
1601|original
1602|largely
1603|game
1604|provide
1605|E.C.
1606|Television
1607|along
1608|Fremantle_International
1609|distributor
1610|49_%
1611|largest
1612|TV
1613|discount
1614|NEW_ACCOUNT
1615|CoreStates_Financial_Corp.
1616|Philadelphia
1617|Earle
1618|Palmer
1619|Brown
1620|Spiro
1621|agency
1622|$_5_million
1623|business
1624|handle
1625|VanSant_Dugdale
1626|Baltimore
1627|AT&amp;T_FAX
1628|Telephone
1629|Telegraph
1630|General
1631|Business
1632|Systems
1633|award
1634|Fax
1635|Ogilvy
1636|Mather
1637|WPP
1638|Group
1639|billing
1640|disclose
1641|Young
1642|Rubicam
1644|Enterprise_Rent&#45;A&#45;Car_Inc.
1645|break
1646|national
1647|campaign
1648|Louis
1649|specialize
1650|replacement&#45;car
1651|rental
1652|damage
1653|accident
1654|Avrett
1655|Free
1656|Ginsberg
1657|$_6_million
1658|pitch
1659|Enterprise
1660|consumer&#45;driven
1661|pick&#45;up
1662|drop&#45;off
1663|LANDOR_ASSOCIATES
1664|acquisition
1665|Landor_Associates
1666|San
1667|Francisco
1668|identity&#45;management
1669|ACQUISITION
1670|Ketchum_Communications
1671|Pittsburgh
1672|Braun
1673|Co.
1674|Los
1675|Angeles
1676|investor&#45;relation
1677|marketing&#45;communication
1678|Southeast_Asia
1679|propel
1680|region
1681|toward
1682|integration
1683|interview
1684|cooperation
1685|Southeast
1686|Asian
1687|politician
1688|power
1689|spark
1690|fear
1691|domination
1692|pose
1693|fresh
1694|flow
1695|fund
1696|motion
1697|whereby
1698|knit
1699|together
1700|great
1701|machine
1702|Robert_Hormats
1703|Goldman_Sachs_International_Corp
1704|triple
1705|commitment
1706|Asia
1707|$_5.57_billion
1708|example
1709|Board
1710|Investment
1711|$_705.6_million
1712|figure
1713|steep
1714|assistance
1715|cash&#45;rich
1716|pump
1717|Taiwan
1718|South_Korea
1719|wages
1720|overseas
1721|site
1722|labor&#45;intensive
1723|tiger
1724|contribute
1725|influence
1726|subordinate
1727|&apos;s
1728|recipient
1729|Malaysia
1730|needed
1731|job
1732|harsh
1733|memory
1735|century
1736|fearful
1737|hegemony
1738|budget
1739|constraint
1740|encourage
1741|burden
1742|resist
1743|yield
1744|political
1745|ground
1746|U.S.&#45;Japanese
1747|behemoth
1748|swell
1749|evolution
1750|concentrate
1751|export
1752|labor
1753|increasingly
1754|multinational
1755|capture
1756|move
1757|accommodate
1759|decision
1760|offend
1761|aid
1762|donor
1763|private
1764|lender
1765|Richard_Drobnick
1766|international
1767|Southern_California
1768|Graduate_School
1769|cohesive
1770|parallel
1771|European
1772|Common
1773|Market
1774|approach
1775|rather
1776|Kent_Calder
1777|specialist
1778|Woodrow_Wilson_School
1779|Public
1780|Internatonal_Affairs
1781|Princeton_University
1782|electronics
1783|might
1784|picture
1785|tube
1786|Indonesia
1787|integrated
1788|zone
1789|Goldman_Sachs
1790|Mr._Hormats
1791|framework
1792|closer
1793|tie
1794|addition
1795|Pacific
1796|rim
1797|speech
1798|Secretary
1799|State
1800|James_Baker
1801|January
1802|Australian_Prime_Minister_Bob_Hawke
1803|Baker
1804|reassert
1805|intention
1806|shape
1807|Mr._Baker
1808|regional
1809|friend
1810|must
1811|crucial
1812|design
1813|architecture
1814|difficult
1815|face
1816|dominance
1817|Moreover
1818|voice
1819|optimism
1820|enlarged
1821|convey
1822|undertone
1823|caution
1824|understanding
1825|function
1827|undersecretary
1828|commerce
1829|benevolent
1830|altruistic
1831|attitude
1832|everyone
1833|apprehensive
1834|ease
1835|complicate
1836|uncertainty
1837|lease
1838|basis
1839|possible
1840|troop
1841|Asians
1842|regard
1843|presence
1844|desirable
1845|counterweight
1846|pick
1847|marble
1848|home
1849|juggernaut
1850|monopolize
1851|sew
1852|Chong&#45;sik_Lee
1853|politics
1854|Pennsylvania
1855|Eaton_Corp.
1856|Sierra
1857|Research
1858|form.XX
1859|employee
1860|Pacific_Sierra
1861|base.XX
1862|200
1863|professional
1864|advanced
1865|Eaton
1866|null
1867|Oct.
1868|6
1869|lure
1870|science
1871|graduate
1872|accuse
1873|jeopardize
1874|salary
1875|stake
1876|bark
1877|wrong
1878|tree
1879|basically
1880|Takuma_Yamamoto
1881|Fujitsu_Ltd.
1882|worship
1883|...
1884|pass
1885|buck
1886|what
1887|everything
1888|necessary
1889|volunteer
1890|unethical
1891|choose
1892|higher&#45;salaried
1893|Unfortunately
1894|working
1895|condition
1896|compensation
1897|package
1898|impression
1899|harder
1900|beautiful
1901|visit
1902|public
1903|image
1904|realize
1905|real
1906|Hiroshi_Asada
1907|Alleghany_Corp.
1908|Sacramento
1909|Savings
1910|Loan_Association
1911|H.N.
1912|Frances_C._Berger_Foundation
1913|$_150_million
1914|Sacramento&#45;based
1915|s&amp;l
1916|44
1917|branch
1918|north
1919|central
1920|California
1921|asset
1922|$_2.4_billion
1923|Alleghany
1924|concern
1925|ancillary
1926|Mitsui
1927|Mining
1928|Smelting_Co.
1929|62_%
1930|pretax
1931|5.276_billion
1932|$_36.9_million
1934|Sept.
1936|billion
1937|income
1938|4.898_billion
1939|1.457_billion
1940|survival
1941|spinoff
1942|Cray_Computer_Corp.
1943|fledgling
1944|supercomputer
1945|depend
1946|heavily
1947|creativity
1948|longevity
1949|designer
1950|Seymour_Cray
1952|initial
1953|directly
1954|Mr._Cray
1955|balance
1956|sheet
1957|document
1958|Securities
1959|Exchange_Commission
1960|pend
1961|Cray_Research_Inc.
1962|withdraw
1963|$_100_million
1965|product&#45;design
1966|project
1967|head
1968|scrap
1969|Cray&#45;3
1970|operational
1971|prototype
1972|prospects
1973|anticipate
1974|when
1975|Minneapolis&#45;based
1976|Cray_Research
1977|announce
1978|May
1979|string
1980|choice
1981|Cray_Computer
1982|Gregory_Barnum
1983|theory
1984|Seymour
1985|perhaps
1986|$_120_million
1987|Mr._Barnum
1988|worst&#45;case
1989|scenario
1990|filing
1991|Cray
1992|stock
1993|jump
1994|$_2.875
1995|$_38
1996|Stock
1998|composite
1999|link
2000|$_98.3_million
2001|promissory
2002|valuation
2003|Gary_P._Smaby
2004|Smaby_Group_Inc.
2005|Minneapolis
2006|concept
2007|either
2008|Besides
2009|factor
2010|tricky
2011|unproven
2012|chip
2013|technology
2014|SEC
2015|gallium
2016|arsenide
2017|fragile
2018|minute
2019|special
2020|robotic
2021|handling
2022|contain
2023|16
2024|processor
2025|twice
2026|%
2027|world&#45;wide
2028|C&#45;90
2029|competitor
2030|compete
2031|International_Business_Machines_Corp.
2032|Hitachi_Ltd.
2033|NEC_Corp.
2034|Fujitsu_Ltd
2035|fewer
2036|100
2037|customer
2038|$_15_million
2039|presumably
2040|stockholder
2041|receive
2042|Computer
2043|distribution
2044|instead
2045|marketplace
2046|Nasdaq
2047|calculate
2048|book
2049|$_4.75
2050|transfer
2051|$_53_million
2052|primarily
2053|relate
2054|drain
2055|earnings
2056|pro&#45;forma
2057|clearly
2058|favor
2059|expense
2060|able
2061|$_19.3_million
2062|$_5.9_million
2063|hand
2064|exist
2065|incur
2066|$_20.5_million
2067|loss
2068|Colorado
2069|Springs
2070|Colo.
2071|independent
2072|contractor
2073|arrangement
2074|father
2075|$_600000
2076|$_240000
2077|Messrs.
2078|Barnum
2079|management
2080|Neil_Davenport
2081|47
2082|Joseph_M._Blanchard
2083|37
2084|Malcolm_A._Hammerton
2085|40
2086|software
2087|Douglas_R._Wheeland
2088|45
2089|hardware
2090|241
2091|450
2092|convertible
2093|drawing
2094|rights
2095|$_1.82_billion
2096|$_84.29_billion
2097|Finance_Ministry
2098|sixth
2099|consecutive
2100|protracted
2101|reflect
2102|intensity
2103|yen&#45;support
2104|intervention
